LOCAL_CDI_ID	EDMO_AUTHOR	AREA_TYPE	DATASET_NAME	DATASET_ID	DATASET_REV_DATE	EDMO_ORIGINATOR	DATASET_ABS	EDMO_CUSTODIAN	P02_CODE	PLATFORM_TYPE	DATASET_ACCESS	CRUISE_NAME	CRUISE_ID	START_DATE_OF_CRUISE	STATION_NAME	STATION_LATITUDE	STATION_LONGITUDE	STATION_DATE	STATION_DATE_START	EDMO_DISTRIBUTOR	FORMAT	FORMAT_VERSION	DATA_SIZE	DIST_WEBSITE	DIST_METHODE	STATION_DATE_END	INSTRUMENTS	PROJECTS
29VE201906280_00029_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CPWC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	29	47.486	-45.186	2019-07-13	2019-07-13T13:56:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T14:13:48	CTD	BIOPESLE-2
29VE201906280_00029_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CPWC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	29	47.486	-45.186	2019-07-13	2019-07-13T13:56:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T14:13:48	CTD	BIOPESLE-2
29VE201906280_00029_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TSED	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	29	47.486	-45.186	2019-07-13	2019-07-13T13:56:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T14:13:48	CTD	BIOPESLE-2
29VE201906280_00029_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TSED	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	29	47.486	-45.186	2019-07-13	2019-07-13T13:56:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T14:13:48	CTD	BIOPESLE-2
29VE201906280_00029_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TSED	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	29	47.486	-45.186	2019-07-13	2019-07-13T13:56:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T14:13:48	CTD	BIOPESLE-2
29VE201906280_00030_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	AHGT	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	30	47.259	-44.903	2019-07-13	2019-07-13T18:47:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T19:02:32	CTD	BIOPESLE-2
29VE201906280_00030_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	AHGT	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	30	47.259	-44.903	2019-07-13	2019-07-13T18:47:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T19:02:32	CTD	BIOPESLE-2
29VE201906280_00030_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	AHGT	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	30	47.259	-44.903	2019-07-13	2019-07-13T18:47:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T19:02:32	CTD	BIOPESLE-2
29VE201906280_00030_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TEMP	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	30	47.259	-44.903	2019-07-13	2019-07-13T18:47:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T19:02:32	CTD	BIOPESLE-2
29VE201906280_00030_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TEMP	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	30	47.259	-44.903	2019-07-13	2019-07-13T18:47:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T19:02:32	CTD	BIOPESLE-2
29VE201906280_00030_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TEMP	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	30	47.259	-44.903	2019-07-13	2019-07-13T18:47:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T19:02:32	CTD	BIOPESLE-2
29VE201906280_00030_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	PSAL	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	30	47.259	-44.903	2019-07-13	2019-07-13T18:47:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T19:02:32	CTD	BIOPESLE-2
29VE201906280_00030_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	PSAL	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	30	47.259	-44.903	2019-07-13	2019-07-13T18:47:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T19:02:32	CTD	BIOPESLE-2
29VE201906280_00030_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	PSAL	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	30	47.259	-44.903	2019-07-13	2019-07-13T18:47:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T19:02:32	CTD	BIOPESLE-2
29VE201906280_00030_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CNDC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	30	47.259	-44.903	2019-07-13	2019-07-13T18:47:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T19:02:32	CTD	BIOPESLE-2
29VE201906280_00030_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CNDC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	30	47.259	-44.903	2019-07-13	2019-07-13T18:47:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T19:02:32	CTD	BIOPESLE-2
29VE201906280_00030_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CNDC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	30	47.259	-44.903	2019-07-13	2019-07-13T18:47:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T19:02:32	CTD	BIOPESLE-2
29VE201906280_00030_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	DOXY	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	30	47.259	-44.903	2019-07-13	2019-07-13T18:47:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T19:02:32	CTD	BIOPESLE-2
29VE201906280_00030_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	DOXY	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	30	47.259	-44.903	2019-07-13	2019-07-13T18:47:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T19:02:32	CTD	BIOPESLE-2
29VE201906280_00030_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	DOXY	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	30	47.259	-44.903	2019-07-13	2019-07-13T18:47:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T19:02:32	CTD	BIOPESLE-2
29VE201906280_00030_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CPWC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	30	47.259	-44.903	2019-07-13	2019-07-13T18:47:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T19:02:32	CTD	BIOPESLE-2
29VE201906280_00030_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CPWC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	30	47.259	-44.903	2019-07-13	2019-07-13T18:47:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T19:02:32	CTD	BIOPESLE-2
29VE201906280_00030_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CPWC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	30	47.259	-44.903	2019-07-13	2019-07-13T18:47:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T19:02:32	CTD	BIOPESLE-2
29VE201906280_00030_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TSED	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	30	47.259	-44.903	2019-07-13	2019-07-13T18:47:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T19:02:32	CTD	BIOPESLE-2
29VE201906280_00030_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TSED	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	30	47.259	-44.903	2019-07-13	2019-07-13T18:47:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T19:02:32	CTD	BIOPESLE-2
29VE201906280_00030_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TSED	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	30	47.259	-44.903	2019-07-13	2019-07-13T18:47:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T19:02:32	CTD	BIOPESLE-2
29VE201906280_00031_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	AHGT	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	31	47.240	-44.752	2019-07-13	2019-07-13T21:58:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T22:13:36	CTD	BIOPESLE-2
29VE201906280_00031_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	AHGT	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	31	47.240	-44.752	2019-07-13	2019-07-13T21:58:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T22:13:36	CTD	BIOPESLE-2
29VE201906280_00031_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	AHGT	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	31	47.240	-44.752	2019-07-13	2019-07-13T21:58:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T22:13:36	CTD	BIOPESLE-2
29VE201906280_00031_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TEMP	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	31	47.240	-44.752	2019-07-13	2019-07-13T21:58:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T22:13:36	CTD	BIOPESLE-2
29VE201906280_00031_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TEMP	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	31	47.240	-44.752	2019-07-13	2019-07-13T21:58:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T22:13:36	CTD	BIOPESLE-2
29VE201906280_00031_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TEMP	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	31	47.240	-44.752	2019-07-13	2019-07-13T21:58:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T22:13:36	CTD	BIOPESLE-2
29VE201906280_00031_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	PSAL	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	31	47.240	-44.752	2019-07-13	2019-07-13T21:58:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T22:13:36	CTD	BIOPESLE-2
29VE201906280_00031_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	PSAL	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	31	47.240	-44.752	2019-07-13	2019-07-13T21:58:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T22:13:36	CTD	BIOPESLE-2
29VE201906280_00031_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	PSAL	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	31	47.240	-44.752	2019-07-13	2019-07-13T21:58:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T22:13:36	CTD	BIOPESLE-2
29VE201906280_00031_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CNDC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	31	47.240	-44.752	2019-07-13	2019-07-13T21:58:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T22:13:36	CTD	BIOPESLE-2
29VE201906280_00031_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CNDC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	31	47.240	-44.752	2019-07-13	2019-07-13T21:58:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T22:13:36	CTD	BIOPESLE-2
29VE201906280_00031_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CNDC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	31	47.240	-44.752	2019-07-13	2019-07-13T21:58:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T22:13:36	CTD	BIOPESLE-2
29VE201906280_00031_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	DOXY	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	31	47.240	-44.752	2019-07-13	2019-07-13T21:58:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T22:13:36	CTD	BIOPESLE-2
29VE201906280_00031_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	DOXY	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	31	47.240	-44.752	2019-07-13	2019-07-13T21:58:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T22:13:36	CTD	BIOPESLE-2
29VE201906280_00031_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	DOXY	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	31	47.240	-44.752	2019-07-13	2019-07-13T21:58:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T22:13:36	CTD	BIOPESLE-2
29VE201906280_00031_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CPWC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	31	47.240	-44.752	2019-07-13	2019-07-13T21:58:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T22:13:36	CTD	BIOPESLE-2
29VE201906280_00031_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CPWC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	31	47.240	-44.752	2019-07-13	2019-07-13T21:58:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T22:13:36	CTD	BIOPESLE-2
29VE201906280_00031_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CPWC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	31	47.240	-44.752	2019-07-13	2019-07-13T21:58:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T22:13:36	CTD	BIOPESLE-2
29VE201906280_00031_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TSED	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	31	47.240	-44.752	2019-07-13	2019-07-13T21:58:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T22:13:36	CTD	BIOPESLE-2
29VE201906280_00031_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TSED	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	31	47.240	-44.752	2019-07-13	2019-07-13T21:58:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T22:13:36	CTD	BIOPESLE-2
29VE201906280_00031_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TSED	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	31	47.240	-44.752	2019-07-13	2019-07-13T21:58:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-13T22:13:36	CTD	BIOPESLE-2
29VE201906280_00032_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	AHGT	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	32	47.496	-44.738	2019-07-14	2019-07-14T00:32:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T00:48:40	CTD	BIOPESLE-2
29VE201906280_00032_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	AHGT	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	32	47.496	-44.738	2019-07-14	2019-07-14T00:32:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T00:48:40	CTD	BIOPESLE-2
29VE201906280_00032_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	AHGT	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	32	47.496	-44.738	2019-07-14	2019-07-14T00:32:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T00:48:40	CTD	BIOPESLE-2
29VE201906280_00032_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TEMP	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	32	47.496	-44.738	2019-07-14	2019-07-14T00:32:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T00:48:40	CTD	BIOPESLE-2
29VE201906280_00032_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TEMP	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	32	47.496	-44.738	2019-07-14	2019-07-14T00:32:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T00:48:40	CTD	BIOPESLE-2
29VE201906280_00032_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TEMP	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	32	47.496	-44.738	2019-07-14	2019-07-14T00:32:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T00:48:40	CTD	BIOPESLE-2
29VE201906280_00032_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	PSAL	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	32	47.496	-44.738	2019-07-14	2019-07-14T00:32:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T00:48:40	CTD	BIOPESLE-2
29VE201906280_00032_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	PSAL	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	32	47.496	-44.738	2019-07-14	2019-07-14T00:32:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T00:48:40	CTD	BIOPESLE-2
29VE201906280_00032_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	PSAL	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	32	47.496	-44.738	2019-07-14	2019-07-14T00:32:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T00:48:40	CTD	BIOPESLE-2
29VE201906280_00032_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CNDC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	32	47.496	-44.738	2019-07-14	2019-07-14T00:32:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T00:48:40	CTD	BIOPESLE-2
29VE201906280_00032_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CNDC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	32	47.496	-44.738	2019-07-14	2019-07-14T00:32:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T00:48:40	CTD	BIOPESLE-2
29VE201906280_00032_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CNDC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	32	47.496	-44.738	2019-07-14	2019-07-14T00:32:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T00:48:40	CTD	BIOPESLE-2
29VE201906280_00032_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	DOXY	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	32	47.496	-44.738	2019-07-14	2019-07-14T00:32:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T00:48:40	CTD	BIOPESLE-2
29VE201906280_00032_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	DOXY	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	32	47.496	-44.738	2019-07-14	2019-07-14T00:32:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T00:48:40	CTD	BIOPESLE-2
29VE201906280_00032_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	DOXY	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	32	47.496	-44.738	2019-07-14	2019-07-14T00:32:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T00:48:40	CTD	BIOPESLE-2
29VE201906280_00032_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CPWC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	32	47.496	-44.738	2019-07-14	2019-07-14T00:32:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T00:48:40	CTD	BIOPESLE-2
29VE201906280_00032_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CPWC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	32	47.496	-44.738	2019-07-14	2019-07-14T00:32:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T00:48:40	CTD	BIOPESLE-2
29VE201906280_00032_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	CPWC	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	32	47.496	-44.738	2019-07-14	2019-07-14T00:32:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T00:48:40	CTD	BIOPESLE-2
29VE201906280_00032_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TSED	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	32	47.496	-44.738	2019-07-14	2019-07-14T00:32:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T00:48:40	CTD	BIOPESLE-2
29VE201906280_00032_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TSED	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	32	47.496	-44.738	2019-07-14	2019-07-14T00:32:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T00:48:40	CTD	BIOPESLE-2
29VE201906280_00032_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TSED	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	32	47.496	-44.738	2019-07-14	2019-07-14T00:32:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T00:48:40	CTD	BIOPESLE-2
29VE201906280_00033_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	AHGT	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	33	47.515	-44.386	2019-07-14	2019-07-14T11:56:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T12:14:30	CTD	BIOPESLE-2
29VE201906280_00033_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	AHGT	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	33	47.515	-44.386	2019-07-14	2019-07-14T11:56:00	353	ODV	0.4	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T12:14:30	CTD	BIOPESLE-2
29VE201906280_00033_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	AHGT	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	33	47.515	-44.386	2019-07-14	2019-07-14T11:56:00	353	CFPOINT	1	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T12:14:30	CTD	BIOPESLE-2
29VE201906280_00033_H10	353	Point	FLEMISH CAP 2019	29VE201906280	2019-10-07	353	CTD collection	353	TEMP	31	RS	FLEMISH CAP 2019	29VE201906280	29-06-2019	33	47.515	-44.386	2019-07-14	2019-07-14T11:56:00	353	MEDATLAS	2	0.011	http://www.sdn-taskmanager.org/	CDIMTH02	2019-07-14T12:14:30	CTD	BIOPESLE-2
